,Numero_finess,stjr,Points_ISA,Personnel médical,Internes,Personnels de direction et administratifs,Personnels techniques et ouvriers,Autre sans internes,Autre sans direction et administratif,Autre sans techniques et ouvriers
301,320780067,2,55572.62000000001,24.040000000000003,0.0,21.89,3.13,,,
302,320780117,1,502473.005,94.85,72.0,142.0,132.88,333.45,263.45,272.57
303,320780133,1,28872.98333333333,11.27,0.0,12.24,14.3,33.03,20.79,18.73
304,320780158,1,10041.813333333335,5.640000000000001,0.0,7.76,22.07,31.93,24.17,9.86
305,320780174,1,25025.163333333338,5.54,0.0,11.0,34.3,47.4,36.4,13.100000000000001
306,320780182,1,5098.133333333334,2.99,0.0,5.86,12.0,18.26,12.4,6.260000000000001
307,320780208,1,5098.133333333334,3.18,0.0,9.0,27.94,40.75,31.75,12.81
308,330000217,3,5636.553333333334,8.57,0.0,13.6,1.43,18.82,5.22,17.39
309,330000332,3,82477.74833333335,27.2,18.299999999999997,23.8,12.3,44.8,39.3,50.8
310,330000340,3,631557.3833333333,126.63999999999999,40.5,180.15,47.51,270.95,131.3,263.94
311,330000662,3,265725.26,106.32000000000001,84.6,163.4,85.08,453.41,374.61,452.93000000000006
312,330027509,1,317470.1583333332,38.51,15.225000000000001,48.695,51.775000000000006,128.005,94.535,91.45500000000001
313,330060658,3,65560.42499999999,18.5,0.0,12.93,2.76,17.189999999999998,4.26,14.43
314,330780040,2,71601.5,58.61,0.0,34.94,,,,
315,330780081,2,336455.85499999986,55.9,3.0,30.5,8.0,46.94,19.44,41.94
316,330780115,2,143241.4316666667,46.5,0.0,29.04,,,,37.339999999999996
317,330780206,2,63132.08166666667,23.71,0.0,19.27,1.0,28.47,9.2,27.47
318,330780263,2,228558.4966666666,51.55,0.0,61.55,,,,68.5
319,330780271,2,46219.560000000005,20.0,0.0,15.14,3.0,,,
320,330780354,2,20524.076666666664,7.76,0.0,11.47,10.42,23.990000000000002,12.52,13.57
321,330780370,3,2192.73,3.4899999999999998,0.0,6.94,2.21,,,
322,330780479,2,434293.0916666668,113.72,0.0,118.73,6.8,182.45000000000002,63.72,175.65
323,330780487,2,12533.23,,0.0,10.98,,,,
324,330780495,3,204069.1683333334,30.49,3.0,79.23,9.05,92.89,16.66,86.84
325,330780503,2,152643.06999999995,50.019999999999996,0.0,46.47,12.5,63.87,17.4,51.37
326,330780511,2,55489.916666666686,21.5,0.0,16.97,6.2,,,
327,330780529,3,387123.33833333326,74.91,4.9799999999999995,122.42,11.67,156.42999999999998,38.989999999999995,149.73999999999998
328,330780537,3,265342.5150000001,44.3,0.0,36.3,32.65,72.21,35.91,39.559999999999995
329,330781139,3,751.88,9.9,7.5,29.63,34.4,79.03,56.9,52.129999999999995
330,330781196,1,4935730.308333335,515.6083333333333,622.553,252.63000000000002,335.252,754.4680000000001,1124.391,1041.769
331,330781204,1,351936.5483333332,83.44999999999999,49.879999999999995,81.8,60.63,182.42,150.5,171.67
332,330781212,1,3318.72,3.0,0.0,10.4,11.6,25.5,15.1,13.9
333,330781220,1,183877.0933333333,40.53,7.529999999999999,65.56,37.25,123.25,65.22,93.53
334,330781253,1,1206096.2183333335,211.7,132.92000000000002,149.86499999999998,185.94,481.74999999999994,464.805,428.72999999999996
335,330781261,1,39237.62833333333,10.450000000000001,4.0200000000000005,39.58,25.31,76.46,40.9,55.169999999999995
336,330781303,1,45908.19,52.45,12.059999999999999,128.25,36.39,,,
337,330781402,2,85856.85666666667,40.0,0.0,25.08,8.95,47.769999999999996,22.689999999999998,38.82
338,330782582,2,165250.31999999992,49.3,3.0,37.86,5.89,51.65,16.79,48.76
339,340000025,3,7971.65,16.02,0.0,51.21,8.36,95.96999999999998,44.76,87.60999999999999
340,340000207,3,376586.4300000001,97.48,153.0,188.16,35.76,399.93999999999994,364.78,517.18
341,340009885,2,98730.54166666669,47.67,0.0,25.04,5.0,33.28,8.24,28.279999999999998
342,340009893,1,5098.133333333334,2.5300000000000002,0.0,11.49,16.27,31.54,20.05,15.27
343,340011295,1,514173.8433333332,66.50833333333334,20.19,43.36333333333332,44.11000000000001,124.66333333333333,101.49000000000001,100.74333333333331
344,340015502,2,452758.0150000001,88.11,12.0,66.18,7.21,78.86,24.68,83.65
345,340015965,2,240110.27166666655,44.07,0.0,35.1,5.0,48.66,13.56,43.66
346,340022979,2,196579.60000000003,89.1,9.3,61.41,,,,74.86999999999999
347,340780055,1,893617.8733333334,158.77,101.02000000000001,66.48249999999999,141.87,332.93916666666667,367.4766666666667,292.08916666666664
348,340780139,2,57896.59,28.0,0.0,19.78,3.0,,,
349,340780147,2,15510.83,17.95,0.0,10.9,1.7,,,
350,340780154,2,37948.38,29.099999999999998,0.0,16.7,2.0,20.8,4.1,18.8
351,340780451,1,8381.303333333333,4.489999999999999,3.3600000000000003,12.73,20.98,,,
352,340780477,1,3875231.9383333367,239.15766666666667,304.97933333333333,105.11999999999999,66.6375,295.6849285714286,495.5442619047619,534.0267619047619
353,340780519,1,12230.655,2.44,0.0,7.18,13.37,27.299999999999997,20.119999999999997,13.93
354,340780535,1,25900.16333333333,5.84,6.1499999999999995,11.24,16.1,30.330000000000002,25.240000000000002,20.38
355,340780543,1,8767.943333333335,4.569999999999999,1.98,9.17,14.52,26.619999999999997,19.43,14.08
356,340780568,2,6122.030000000001,6.58,0.0,16.41,3.5,21.72,5.3100000000000005,18.22
357,340780634,2,188332.16999999987,72.8,15.0,42.6,17.74,,,
358,340780642,3,261653.105,66.33,36.0,68.4,24.21,,,
359,340780667,2,391158.4666666667,100.72,15.0,65.39,10.15,88.45000000000002,38.06,93.30000000000001
360,340780675,2,143093.31333333335,67.8,0.0,41.78,2.93,50.7,8.92,47.77
361,340780717,2,89083.62,24.35,0.0,20.98,7.76,30.82,9.84,23.06
362,340780725,2,68203.185,41.5,0.0,20.51,0.75,,,
363,340780741,2,75732.91000000003,35.5,0.0,21.49,6.0,,,
364,340781608,3,24719.49333333334,9.1,7.11,15.59,8.74,28.270000000000003,19.79,26.64
365,350000022,1,830062.0683333331,171.615,137.39999999999998,99.645,79.765,258.055,295.81,315.68999999999994
366,350000030,1,299214.8483333334,58.93,43.980000000000004,86.9,79.24,205.26,162.33999999999997,170.0
367,350000048,1,259272.64333333328,44.525,23.4,39.105000000000004,32.38,91.04500000000002,75.34,82.065
368,350000055,1,204502.91333333336,40.435,19.32,25.76,38.41,80.6,74.16,61.51
369,350000063,3,12889.873333333331,6.8,3.0,9.97,8.17,20.69,13.719999999999999,15.520000000000001
370,350000071,3,10314.13,6.85,0.0,14.04,2.9,19.409999999999997,5.369999999999999,16.509999999999998
371,350000089,1,5699.15,4.65,0.0,10.09,32.24,46.040000000000006,35.95,13.8
372,350000121,2,437864.2016666666,108.33,6.0,85.33,14.5,123.0,43.67,114.5
373,350000139,3,291201.27500000014,54.1,18.0,91.4,,,,124.74000000000001
374,350000196,2,96312.28,40.0,0.0,18.96,3.0,,,
375,350000204,3,8416.853333333334,3.1,0.0,4.61,1.24,6.94,2.33,5.7
376,350002192,3,268268.25833333324,68.99,21.0,61.25,32.87,111.88999999999999,71.64,100.02
377,350002200,3,15647.77,13.93,3.06,25.19,24.04,53.67,31.54,32.69
378,350002291,1,9323.963333333331,8.82,0.0,10.05,15.71,29.0,18.950000000000003,13.29
379,350002317,1,5098.133333333334,,1.56,10.85,17.98,32.51,23.22,16.09
380,350002812,3,61024.26833333333,52.06,72.0,97.75,18.7,246.0,220.24999999999997,299.3
381,350005021,3,94979.08333333334,20.26,11.52,29.24,23.9,65.13,47.41,52.75
382,350005146,2,230446.4866666666,52.9,0.0,44.6,22.95,78.01,33.41,55.06
383,350005179,1,3393395.413333334,312.9291666666667,632.545,182.8175,271.7625,620.3308333333333,1070.0583333333334,981.1133333333332
384,350048518,1,6476.933333333334,8.525,0.8250000000000001,17.165000000000003,22.655,42.935,26.595000000000002,21.105000000000004
385,360000046,1,38373.96333333333,27.319999999999997,6.0,55.26,66.79,135.26,86.0,74.47
386,360000053,1,767682.6733333332,119.39000000000001,48.223333333333336,74.69333333333333,57.35333333333333,177.82,151.35,168.69
387,360000061,1,17682.713333333333,6.1,0.0,24.71,35.48,64.17,39.459999999999994,28.69
388,360000129,2,67880.22166666666,18.25,0.0,18.78,4.8,,,
389,360002232,2,11685.336666666668,10.799999999999999,0.0,8.5,12.2,22.7,14.2,10.5
390,370000051,2,31590.76000000001,8.39,0.0,8.23,3.54,,,
391,370000085,2,205133.725,,0.0,13.64,7.09,,,
392,370000093,2,382503.8066666668,67.7,0.0,39.0,10.71,56.260000000000005,17.26,45.550000000000004
393,370000481,1,3033040.058333336,316.25416666666666,282.10350000000005,154.612,214.64,524.1220000000001,651.6135,591.5855000000001
394,370000564,1,178023.27499999997,28.5,13.525,38.195,37.78,91.13,66.46000000000001,66.875
395,370000606,1,134655.82333333333,53.42,31.14,78.27,93.44,196.12,148.99,133.82
396,370000614,1,89945.78333333334,24.865,18.0,21.425,25.97,58.865,55.44,50.895
397,370002701,1,5098.133333333334,5.9799999999999995,7.5,13.28,27.19,48.400000000000006,42.620000000000005,28.71
398,370004327,1,11719.553333333331,5.53,0.48,2.54,1.94,,,
399,370007569,2,284756.1366666666,71.32,0.0,75.62,15.8,113.79,38.17,97.99000000000001
400,370013286,3,7011.005,1.8599999999999999,0.0,,,,,
401,380012658,3,679888.043333333,165.53,106.5,160.59,44.33,255.17000000000002,201.07999999999998,317.34000000000003
402,380013037,2,2677.19,13.5,0.0,12.8,,,,
403,380020123,2,32354.88,40.2,0.0,14.1,1.0,,,
404,380780023,1,34800.07,7.2,9.0,16.46,7.0,26.17,18.71,28.17
405,380780031,1,19376.17,14.25,0.48,29.11,22.23,60.31,31.680000000000003,38.559999999999995
406,380780049,1,669494.4583333331,140.24999999999997,82.97333333333334,91.265,59.43,202.085,193.79333333333335,225.62833333333333
407,380780056,1,82686.76333333332,21.11,0.0,40.72,27.34,82.14999999999999,41.43,54.809999999999995
408,380780072,1,22412.06333333333,5.84,0.0,20.36,20.83,46.65,26.29,25.82
409,380780080,1,3218539.0833333344,567.1949999999999,1033.955,472.96999999999997,496.315,1257.49,1818.475,1795.1299999999999
410,380780171,1,21395.713333333333,12.95,0.0,25.96,14.74,49.84,23.880000000000003,35.1
411,380780197,3,204308.955,32.11,0.0,27.4,7.14,46.68,19.279999999999998,39.54
412,380780213,1,5098.133333333334,,0.0,11.71,5.52,24.73,13.02,19.21
413,380780288,2,51684.17,42.48,0.0,31.85,2.0,,,
414,380781435,1,615470.4183333333,142.97,150.18,152.88,169.31,397.42999999999995,394.73,378.29999999999995
415,380784751,1,378713.5833333334,78.595,36.64,50.15,30.215,130.885,117.375,137.31
416,380785956,2,187535.32166666668,58.05,6.0,37.71,13.0,56.81,25.1,49.81
417,380786442,2,290077.855,88.49000000000001,0.0,54.23,22.09,,,
418,390780146,1,571146.1183333334,86.99166666666667,71.16,48.73,36.56666666666667,106.36666666666667,128.79666666666668,140.95999999999998
419,390780153,1,5098.133333333334,7.449999999999999,0.0,7.81,8.58,,,
420,390780161,1,49395.90999999999,18.519999999999996,2.73,36.44,27.6,80.35,46.64,55.48
421,390780559,2,22643.12,7.5,0.0,5.5,,,,
422,390780575,3,98099.22999999998,15.55,0.0,12.41,6.24,,,
423,390780609,1,402091.7949999999,84.28999999999999,75.96000000000001,53.865,72.54,152.585,174.68,156.005
424,400000261,3,1123.42,5.25,0.0,16.15,19.35,43.22,27.07,23.869999999999997
425,400011177,1,785922.8633333334,149.57,20.979142857142854,63.535,49.22666666666666,175.57,133.01414285714284,147.32247619047618
426,400780193,1,798507.4033333334,133.70499999999998,64.89500000000001,60.18333333333334,278.96,427.59666666666664,432.3083333333333,213.53166666666667
427,400780268,1,6849.403333333335,,0.0,6.8,21.13,,,
428,400780342,2,39359.395,18.6,0.0,8.93,1.0,,,
429,400780359,2,51708.275,20.0,0.0,15.6,1.85,,,
430,400782769,2,39800.17,14.7,0.0,15.32,2.0,20.07,4.75,18.07
431,410000087,1,742127.4783333336,159.95000000000002,210.57,205.04,237.97,554.39,559.9200000000001,526.99
432,410000095,1,171011.68833333324,22.779999999999998,14.066666666666666,19.900000000000002,53.67,83.905,78.07166666666666,44.30166666666667
433,410000103,1,168109.38833333328,47.66,22.14,76.25,75.1,180.9,126.78999999999999,127.94000000000001
434,410000111,1,8553.398333333334,3.89,0.51,5.92,11.58,22.18,16.770000000000003,11.110000000000001
435,410000202,2,153888.1466666667,47.4,0.0,49.9,3.0,73.06,23.16,70.06
436,410004998,2,87206.36999999998,20.0,0.0,16.5,2.61,,,
437,420000192,3,8775.39,2.9,0.0,4.55,2.73,8.6,4.05,5.87
438,420002495,1,316479.8033333334,39.17,29.843333333333327,35.42333333333334,77.8,127.45,121.87,79.49333333333334
439,420010050,3,354904.025,64.71000000000001,39.0,62.33,9.13,77.35,54.02,107.22
440,420011413,2,408606.3916666665,100.78,15.0,55.82,26.73,99.56,58.74,87.83
441,420013492,1,80076.09333333334,35.3,75.48,72.67,49.88,188.17,190.98000000000002,213.76999999999998
442,420013831,1,384022.59333333327,56.915,46.33999999999999,72.815,52.05,158.435,131.95999999999998,152.725
443,420780033,1,667544.0283333326,132.86499999999998,122.95500000000001,100.125,102.80000000000001,265.725,288.55500000000006,285.88
444,420780504,2,137064.78999999998,39.42,0.0,33.0,4.0,40.9,7.9,36.9
445,420780652,1,382075.8900000001,86.11999999999999,105.0,114.68,83.03,252.47,242.79000000000002,274.44
446,420782310,2,158804.2916666667,36.0,0.0,28.6,3.84,37.94,9.34,34.1
447,420782591,2,9257.495,11.1,0.0,10.56,1.5,14.06,3.5,12.56
448,420784878,1,2450256.518333336,260.1666666666667,355.6816666666666,231.11333333333334,239.66333333333333,600.3366666666667,724.905,716.355
449,430000018,1,645842.933333333,138.26,164.7,187.25,120.61,403.21000000000004,380.65999999999997,447.3
450,430000034,1,90469.37333333332,27.919999999999998,9.209999999999999,36.76,29.14,79.55,52.0,59.62
451,430000059,1,5916.363333333335,4.4799999999999995,0.0,4.43,1.8,,,
452,430000067,1,4853.68,6.3,0.0,8.77,16.08,28.61,19.84,12.53
453,430000091,1,5098.133333333334,,0.0,13.96,25.55,45.69,31.73,20.14
454,430000109,2,48031.16000000001,15.27,0.0,10.7,1.51,,,
455,430007450,2,10103.505,5.05,0.0,4.8,1.7,,,
456,440000057,1,987148.5283333334,171.11333333333332,132.04166666666669,90.23333333333335,92.57999999999998,232.96,274.7683333333333,272.42166666666674
457,440000289,1,3654995.538333335,456.4561904761905,379.15,167.128,229.37833333333333,534.5970476190475,746.6190476190476,684.3687142857143
458,440000313,1,161791.94999999995,39.83166666666666,28.200000000000003,26.035,20.33666666666667,71.70500000000001,73.87,79.56833333333334
459,440000404,2,59645.72000000001,15.83,0.0,12.48,0.99,,,
460,440000412,2,109519.95000000004,47.550000000000004,0.0,33.88,16.27,58.019999999999996,24.14,41.75
461,440000487,2,37957.21,4.6,0.0,8.75,0.44,,,
462,440001113,3,139105.22999999998,84.29,78.75,137.44,31.3,342.28000000000003,283.59000000000003,389.73
463,440002020,2,144815.04499999998,38.57,0.0,30.49,27.4,62.879999999999995,32.39,35.48
464,440029338,3,222290.09000000003,45.26,16.200000000000003,69.28,16.95,,,
465,440029379,2,121269.23999999998,54.32,0.0,40.24,12.58,,,
466,440033819,2,307777.30166666646,93.5,0.0,50.0,171.5,,,
467,440041531,1,21304.838333333333,4.85,3.0,5.816666666666666,9.223333333333334,20.526666666666667,17.71,14.303333333333333
468,440041580,2,568922.0366666673,131.15,6.0,97.45,24.97,158.4,66.95,139.43
469,440050433,3,290528.51333333337,49.88999999999999,15.0,81.28,10.2,125.04,58.760000000000005,129.84
470,440053643,1,174640.7583333334,26.195,29.97,25.31,27.655,61.53,66.19,63.845
471,450000088,1,1867025.3583333327,352.26500000000004,328.0,225.6,257.135,774.63,877.03,845.495
472,450000096,1,139867.8883333333,39.699999999999996,9.0,51.85,40.75,109.36,66.50999999999999,77.61
473,450000104,1,554847.6600000001,109.14000000000001,89.55,88.07000000000001,71.055,196.26500000000001,197.745,214.76
474,450000112,1,54504.49,24.03,11.01,42.55,31.22,97.3,65.76,77.09
475,450000153,1,2643.58,1.59,0.0,8.89,23.18,33.129999999999995,24.24,9.95
476,450000161,1,5098.133333333334,2.1,0.0,11.8,20.81,,,
477,450000237,2,43416.985,,0.0,11.19,13.96,,,
478,450000245,2,140081.07666666666,36.8,0.0,27.53,20.86,53.01,25.48,32.15
479,450000294,2,150692.40166666664,26.8,6.0,28.98,4.76,52.67,29.689999999999998,53.910000000000004
480,450000336,3,10455.763333333334,5.8500000000000005,0.0,9.66,2.68,15.370000000000001,5.710000000000001,12.690000000000001
481,450010079,2,230976.89,48.13,3.0,40.74,6.05,,,
482,450012968,2,34990.935000000005,13.5,0.0,13.8,2.0,,,
483,460006075,2,3807.476666666667,10.9,0.0,2.13,,,,3.28
484,460780083,1,193341.7233333334,30.46,13.11,21.395,37.4,69.015,60.73,44.724999999999994
485,460780091,1,39428.35333333333,14.45,3.0,21.5,20.58,50.68,32.18,33.1
486,460780208,1,68046.25833333333,17.75,0.24,32.19,19.66,67.42999999999999,35.480000000000004,48.01
487,460780216,1,457903.508333333,118.41000000000003,37.14,68.94,47.42,173.54000000000002,141.74,163.26
488,460780430,1,9587.173333333334,,0.0,3.98,1.47,5.71,1.73,4.24
489,470000027,2,348170.8966666667,48.84,0.0,67.76,37.43,113.84,46.08,76.41000000000001
490,470000324,1,194161.8533333334,53.58,35.64,81.05,97.92,234.2,188.79000000000002,171.91999999999996
491,470000381,1,12313.515,34.99,20.82,95.01,85.23,249.97000000000003,175.77999999999997,185.56
492,470001660,1,355684.78833333333,48.803333333333335,29.97,31.013333333333335,58.62,135.51,134.46666666666667,106.86
493,470016049,3,192635.705,16.5,0.0,18.5,1.0,,,
494,470016171,1,655663.6083333326,109.38833333333332,43.351666666666674,41.00500000000001,43.01666666666667,115.23500000000001,117.58166666666668,115.57000000000002
495,480780097,1,240863.2683333333,58.515,18.0,34.46666666666667,22.115,79.61166666666666,63.144999999999996,75.49666666666667
496,480780121,1,2396.45,6.75,0.0,1.76,3.76,,,
497,480780154,1,517.68,4.01,0.0,3.49,6.8,,,
498,480780162,1,5699.15,3.9000000000000004,0.0,7.0,11.25,20.25,13.25,9.0
499,490000031,1,2541527.983333333,547.39,699.16,263.18499999999995,299.72499999999997,757.03,1193.0049999999999,1156.465
500,490000155,3,85981.11499999999,68.58999999999999,81.0,84.4,13.92,217.35,213.95,284.43
501,490000262,2,138581.4116666667,48.54,0.0,25.41,5.65,35.88,10.47,30.23
502,490000395,1,5098.133333333334,6.1,0.0,7.08,6.79,15.66,8.58,8.87
503,490000403,1,5098.133333333334,3.8499999999999996,0.0,7.07,11.99,,,
504,490000676,1,747771.7583333334,165.19999999999996,168.60000000000002,218.83,189.88,536.1700000000001,485.94000000000005,514.8900000000001
505,490000700,3,5098.133333333334,,0.0,5.01,5.17,,,
506,490002037,2,185646.73166666663,35.5,0.0,43.52,14.66,64.57000000000001,21.05,49.910000000000004
507,490004256,3,5098.133333333334,1.22,0.0,5.13,4.17,10.329999999999998,5.2,6.159999999999999
508,490007689,1,5098.133333333334,3.0999999999999996,0.0,9.16,18.84,32.79,23.63,13.95
509,490007929,2,95258.97500000002,15.5,0.0,14.4,,,,
510,490014909,2,328084.6866666664,87.88,3.75,66.08,38.02,115.71000000000001,53.38,81.44
511,490015765,1,5098.133333333334,6.54,0.0,9.52,18.71,32.96,23.44,14.25
512,490015906,2,81689.77,37.79,6.0,28.89,4.86,39.25,16.36,40.39
513,490528452,1,264947.44333333324,78.39,77.66,115.45,108.88,280.91999999999996,243.13,249.7
514,490540440,2,11167.480000000003,5.5,0.0,13.24,,,,
515,500000013,1,816206.1133333328,127.055,115.67999999999999,113.695,127.44500000000001,302.69,304.675,290.92499999999995
516,500000039,1,8934.533333333335,3.15,0.0,5.53,8.89,17.630000000000003,12.100000000000001,8.74
517,500000054,1,601013.1233333334,82.55,67.065,82.57000000000001,66.10000000000001,193.08500000000004,177.58,194.05
518,500000062,1,5098.133333333334,3.22,0.0,10.31,15.33,,,
519,500000096,1,31244.379999999997,8.68,1.02,17.19,24.57,49.13,32.96,25.580000000000002
520,500000112,1,618131.3483333333,117.25,185.39999999999998,158.24,148.74,384.53,411.69,421.18999999999994
521,500000146,2,78809.85166666667,34.839999999999996,0.0,28.14,2.73,36.629999999999995,8.49,33.9
522,500000203,2,52000.460000000014,16.83,0.0,20.18,7.48,,,
523,500000393,1,151779.65833333335,12.840000000000002,3.54,51.94,44.78,114.1,65.7,72.86
524,500000401,2,37387.77,11.78,0.0,12.9,4.48,,,
525,500002357,2,101508.68000000004,25.34,0.0,17.58,1.5,,,
526,510000029,1,2354220.0183333345,300.59850000000006,350.06666666666666,129.03000000000003,128.558,349.23650000000004,570.2731666666666,570.7451666666667
527,510000037,1,369027.5083333333,102.03,112.92,119.06,76.29,248.78000000000003,242.64,285.41
528,510000060,1,289226.44333333336,49.525,57.75,37.475,97.55,173.14499999999998,193.42000000000002,133.345
529,510000078,1,70915.74,19.419999999999998,5.16,40.34,43.89,96.87,61.69,58.14
530,510000102,1,5098.133333333334,2.85,0.0,6.04,18.83,,,
531,510000185,2,171585.89166666666,67.69,0.0,41.75,1.75,,,
532,510000227,2,3624.85,1.0,0.0,7.8,1.5,,,
533,510000243,2,34633.22,16.83,0.0,11.33,6.43,,,
534,510000516,3,83799.83833333332,38.35,0.0,96.29,19.75,198.14000000000001,101.85000000000001,178.39000000000001
535,510012040,2,25252.466666666667,27.85,0.75,16.57,2.35,28.590000000000003,12.77,26.990000000000002
536,510024979,2,505478.1266666671,89.5,0.0,48.64,6.3,,,
537,520780024,1,2396.45,,0.0,14.47,21.55,42.57,28.1,21.02
538,520780032,1,167291.11999999997,44.97,18.03,45.28,57.48,150.995,123.745,111.54500000000002
539,520780040,1,3026.32,,0.0,7.05,10.48,,,
540,520780057,1,88997.56499999997,28.25,5.97,38.02,24.32,81.16,49.11,62.81
541,520780073,1,329502.09833333344,69.52999999999999,48.39,102.61,70.68,227.13,172.91000000000003,204.83999999999997
542,520780180,2,34737.24166666667,8.9,0.0,11.57,,,,
543,520780214,2,29492.25,8.3,0.0,16.5,4.0,,,
544,530000025,1,262401.5299999999,44.894999999999996,25.185,28.510000000000005,28.549999999999997,78.995,75.67,75.63
545,530000058,1,7494.583333333334,7.0,0.0,15.85,30.61,50.71,34.86,20.1
546,530000066,1,5098.133333333334,7.699999999999999,0.0,14.66,40.93,60.09,45.43,19.16
547,530000074,1,245951.44333333336,58.879999999999995,19.950000000000003,127.55,65.215,235.035,127.435,189.76999999999998
548,530000371,1,549565.0933333335,116.39000000000001,111.53999999999999,226.08,217.76,551.13,436.5899999999999,444.90999999999997
549,530007202,1,8012.263333333334,5.385,1.7399999999999998,5.875,7.834999999999999,15.315,11.18,9.22
550,530031962,2,115054.23166666667,34.1,0.0,21.91,,,,31.33
551,540000049,1,153299.355,43.22,22.4,26.16,33.07,67.755,63.995,57.085
552,540000056,1,895.9,86.08999999999997,111.0,154.4,164.1,388.70000000000005,345.3,335.6
553,540000072,3,5098.133333333334,,1.5,1.9,6.0,9.17,8.77,4.67
554,540000080,1,282916.47833333333,74.41,34.39,65.1,63.25,165.38,134.67000000000002,136.51999999999998
555,540000106,1,56335.653333333335,7.1899999999999995,2.9699999999999998,30.27,15.93,56.1,28.799999999999997,43.14
556,540000361,2,43458.005,25.0,0.0,16.54,1.92,,,
557,540000395,3,8627.36,4.23,12.0,13.6,21.32,38.78,37.18,29.46
558,540000445,2,102081.10000000002,28.75,0.0,13.23,4.4,,,
559,540000452,2,89200.27499999998,34.18,3.0,32.34,4.58,,,
560,540000478,2,262323.88000000006,80.5,15.0,52.59,20.49,88.77,51.18,83.28
561,540000486,2,382602.3116666668,69.74000000000001,12.0,55.74,12.54,81.50999999999999,37.769999999999996,80.97
562,540000767,1,219097.98833333323,39.129999999999995,33.96,44.18,81.52,173.055,162.835,125.495
563,540001096,3,248337.98833333323,41.56,24.0,100.65,23.94,147.92000000000002,71.27,147.98000000000002
564,540001104,3,17592.213333333333,4.24,3.0,9.85,2.87,15.25,8.4,15.379999999999999
565,540001286,3,226369.31333333332,65.63999999999999,2.46,122.43,45.8,291.49,171.52,248.15
566,540013224,2,85187.54999999997,32.239999999999995,0.0,24.61,8.0,,,
567,540023264,1,3668298.378333333,222.3271666666667,249.9815476190476,124.60875000000001,211.91199999999998,472.9364642857143,598.3092619047618,511.0060119047619
568,550000046,1,8143.053333333334,6.29,4.47,15.96,28.13,49.67,38.18,26.009999999999998
569,550000178,2,83122.43500000001,22.27,0.0,22.84,10.47,,,
570,550003354,1,244115.23833333328,52.989999999999995,48.480000000000004,87.28,96.45,234.3,195.5,186.32999999999998
571,550006795,1,470865.6783333335,90.2,59.42,40.396,43.182500000000005,110.55516666666666,129.57916666666665,126.79266666666666
572,560000044,1,279558.1950000001,33.81,25.740000000000002,71.32,73.04,170.34,124.76000000000002,123.03999999999999
573,560000085,1,607.92,1.3599999999999999,0.0,12.04,24.44,37.94,25.900000000000002,13.499999999999998
574,560000184,3,81859.72333333333,24.15,0.0,28.88,24.3,61.83,32.95,37.53
575,560000259,1,7494.583333333334,,0.0,5.12,19.57,,,
576,560002933,3,394900.3799999998,57.25,0.0,73.7,7.64,,,
577,560002974,3,5098.133333333334,4.34,0.0,9.41,16.86,28.34,18.93,11.48
578,560005746,1,1315832.0183333338,160.89583333333331,110.685,52.32666666666667,60.30333333333332,211.90071428571426,270.2590476190476,262.28238095238095
579,560007510,2,56199.49000000001,16.0,0.0,11.38,2.0,,,
580,560008799,2,271306.6966666665,81.06,9.0,56.02,8.94,76.35,29.33,76.41
581,560014748,1,469107.6233333335,67.95333333333332,16.695,39.065,42.3525,113.23083333333332,90.86083333333332,87.57333333333332
582,560023210,1,1280835.2333333334,192.52,124.5,169.13000000000002,95.32,343.99,299.36,373.17
583,570000026,3,7331.27,2.25,0.0,6.97,0.54,,,
584,570000083,2,73557.55,21.5,0.0,35.15,2.0,,,
585,570000141,1,7607.485,31.539999999999996,25.650000000000002,74.84,149.78,250.0,200.81,125.87
586,570000158,1,499092.8083333333,78.55000000000001,53.0,57.665,26.745,117.155,112.49,143.41
587,570000166,3,3142.92,2.8,0.0,4.76,8.0,14.14,9.379999999999999,6.14
588,570000216,3,458040.1433333333,74.58,2.16,95.75,20.86,155.14,61.55,136.44
589,570000356,2,64881.62,18.0,0.0,24.6,6.0,33.790000000000006,9.19,27.790000000000003
590,570000364,2,40864.835,21.22,0.0,11.59,11.53,,,
591,570000430,1,37118.84333333333,5.14,0.0,17.59,13.72,37.11,19.520000000000003,23.39
592,570000455,3,7996.753333333334,10.69,0.0,5.58,6.9,13.58,8.0,6.68
593,570000497,1,8416.853333333334,2.3000000000000003,0.0,9.25,16.0,25.950000000000003,16.7,9.950000000000001
594,570000562,3,64864.79,10.0,0.0,18.94,9.3,31.990000000000002,13.05,22.69
595,570000596,1,54040.66333333334,38.620000000000005,59.550000000000004,126.89,34.3,,,
596,570000646,2,392015.0616666665,58.87,15.0,59.3,7.78,87.66,43.36,94.88
597,570000950,3,72795.37833333334,10.75,4.0200000000000005,16.76,18.95,40.3,27.56,25.37
598,570001057,3,245860.74000000008,40.3,6.24,61.27,7.0,99.30000000000001,44.27,98.54
599,570001099,3,34310.20333333333,13.88,1.44,98.02,8.62,,,
600,570003079,3,66151.91333333333,10.100000000000001,15.0,23.15,2.6,30.7,22.55,43.099999999999994
601,570005165,1,2315390.133333334,206.99666666666664,137.06666666666666,134.676,93.755,400.933,403.3236666666666,444.24466666666666
602,570009670,3,13873.523333333334,5.8,1.5,13.2,4.0,19.7,8.0,17.2
