,Numero_finess,Médecins libéraux,Autres personnels médicaux libéraux,Médecins salariés,Autres personnels médicaux salariés,Personnels de direction et administratifs,Personnels des services de soins,Personnels éducatifs et sociaux,Personnels médico-techniques,Personnels techniques et ouvriers,Points_ISA,stjr,Internes,Personnel médical,Personnel médical si LIB=0.1,Personnel médical si LIB=0.9
0,010007300,4.5,3.0,0.0,0.0,2.25,4.2,,,,3785.96,2,0.0,7.5,1.5,13.5
1,010008407,0.0,0.0,18.49,14.33,21.19666666666667,97.32333333333332,0.8466666666666667,9.206666666666665,26.44,165054.79833333334,1,0.0,32.82,32.82,32.82
2,010009132,0.0,0.0,1.795,0.07,4.175,46.7,1.065,1.13,13.465,5715.17,1,0.0,1.865,1.865,1.865
3,010780054,4.5,1.0,102.59999999999998,44.529999999999994,118.605,388.59,4.93,107.66,112.63,787929.0683333338,1,195.09,152.62999999999997,148.23,157.02999999999997
4,010780062,0.0,0.0,19.450000000000003,10.1,58.45,336.54,5.45,29.32,57.57,188174.94999999995,1,6.449999999999999,29.550000000000004,29.550000000000004,29.550000000000004
5,010780096,0.0,0.0,10.259999999999998,1.885,9.685,88.475,2.555,2.5700000000000003,5.96,90756.54333333332,1,3.48,12.144999999999998,12.144999999999998,12.144999999999998
6,010780195,31.0,17.0,0.0,2.0,32.37,217.55,0.6,7.31,8.3,179271.0266666667,2,0.0,50.0,11.6,88.4
7,010780203,8.5,13.0,1.88,1.81,35.36,143.73,,4.2,6.12,122463.4516666667,2,0.0,25.189999999999998,7.99,42.39
8,020000022,0.0,0.0,3.79,2.1,19.79,151.08,2.22,4.95,21.09,29670.455,1,1.08,5.890000000000001,5.890000000000001,5.890000000000001
9,020000048,0.0,0.0,4.8,3.0,13.0,103.84,3.0,2.0,17.22,20978.50333333333,1,0.0,7.8,7.8,7.8
10,020000055,0.5,2.5,2.31,0.12,11.27,48.67,0.9,,17.79,9384.483333333334,1,0.0,5.430000000000001,3.0300000000000002,7.83
11,020000063,0.0,0.0,115.78333333333335,58.08999999999999,122.215,426.17333333333335,7.425,107.9,142.95000000000002,867100.5833333336,1,188.0,173.87333333333333,173.87333333333333,173.87333333333333
12,020000071,0.0,0.0,2.6,0.49,9.74,60.45,0.9,1.14,17.08,21866.56333333333,1,0.0,3.09,3.09,3.09
13,020000253,0.0,0.0,57.97666666666666,31.919999999999998,42.849999999999994,214.13666666666668,3.235,37.75,53.79,321834.7500000001,1,52.565,89.89666666666666,89.89666666666666,89.89666666666666
14,020000261,0.5,1.0,80.14999999999999,41.37,75.86,405.545,5.28,56.71,76.88000000000001,533474.6433333334,1,60.0,123.01999999999998,121.82,124.22
15,020000287,4.0,1.5,28.540000000000006,12.42,88.96,377.56,1.92,25.25,81.55,214131.4633333333,1,29.28,46.46000000000001,42.06000000000001,50.860000000000014
16,020000360,7.5,9.0,0.0,1.0,15.91,25.8,,2.0,2.0,37075.52000000001,2,0.0,17.5,4.3,30.7
17,020004404,6.5,1.5,47.97,24.74,81.79,397.55,2.2,42.07,82.44,373304.29000000015,1,27.81,80.71,74.30999999999999,87.11
18,020004495,0.0,0.0,16.78,3.58,39.45,126.72,1.5,11.7,31.77,80819.44833333332,1,1.9,20.36,20.36,20.36
19,020010047,19.0,13.0,1.0,1.8,28.7,204.62,1.0,5.4,6.0,131261.38166666665,2,0.0,34.8,9.200000000000001,60.39999999999999
20,030002158,3.0,0.0,4.325,1.04,13.585,61.004999999999995,4.2,2.0,19.34,3026.32,1,0.0,8.365,5.965,10.765
21,030780092,0.5,0.0,81.47999999999999,45.900000000000006,207.74,1290.86,24.93,76.17,226.11,554335.0883333331,1,149.18999999999997,127.88,127.47999999999999,128.28
22,030780100,3.5,0.5,69.80999999999999,32.06999999999999,67.37,461.79999999999995,8.905,32.865,102.78,660669.3733333332,1,91.5,105.87999999999998,102.67999999999998,109.07999999999998
23,030780118,2.5,1.0,94.58,45.15,183.42,1173.78,29.12,73.88,206.63,695522.1483333335,1,153.78,143.23,140.43,146.03
24,030780548,16.5,11.5,4.890000000000001,1.1,21.44,145.48,1.0,7.22,3.41,59243.47499999999,2,0.0,33.99,11.590000000000002,56.39000000000001
25,030781116,20.0,9.5,2.7,2.0,39.31,281.93,1.5,9.3,10.5,151690.11166666666,2,3.0,34.2,10.6,57.8
26,030785430,10.0,9.5,0.0,0.83,18.8,100.9,0.8,3.9,3.0,71391.25666666668,2,0.0,20.33,4.7299999999999995,35.92999999999999
27,040780215,0.0,0.0,41.86,16.88,73.14,458.16,3.76,16.26,48.65,387374.07833333313,1,30.39,58.739999999999995,58.739999999999995,58.739999999999995
28,040780470,2.0,9.5,0.0,0.8,11.4,36.6,,1.8,1.5,35399.8,2,0.0,12.3,3.0999999999999996,21.5
29,040788879,0.0,0.0,45.019999999999996,35.51,106.79,583.98,16.98,29.26,114.84,220842.3583333333,1,16.35,80.53,80.53,80.53
30,050000090,15.0,11.0,0.0,0.0,19.2,77.11,,2.27,2.9,74587.72500000002,2,0.0,26.0,5.2,46.8
31,050000116,0.0,0.0,59.54,24.369999999999997,64.11,306.62,2.94,34.89,57.84,146930.19333333333,1,14.73,83.91,83.91,83.91
32,050000124,0.0,0.0,9.28,1.45,29.17,111.35,1.83,6.19,43.91,13249.633333333331,1,11.16,10.729999999999999,10.729999999999999,10.729999999999999
33,050002948,0.0,0.0,74.885,25.865,91.34,405.58,7.56,46.029999999999994,87.425,621213.7833333332,1,31.905000000000005,100.75,100.75,100.75
34,060000528,0.0,0.0,69.9,21.23,145.96,322.05,4.53,165.14,39.34,356892.0300000001,3,92.01,91.13000000000001,91.13000000000001,91.13000000000001
35,060021417,12.0,34.5,2.3,1.5,34.61,120.17,,3.57,5.13,109695.82,2,0.0,50.3,13.1,87.5
36,060780442,9.0,22.0,0.0,1.0,17.0,75.2,1.0,3.0,7.0,22842.380000000005,2,0.0,32.0,7.2,56.8
37,060780491,49.5,15.5,0.14,0.03,36.71,214.73,0.93,5.86,5.25,372410.4350000002,3,0.0,65.17,13.17,117.17000000000002
38,060780517,42.5,35.0,0.0,4.01,72.62,307.97,0.17,20.09,21.01,216594.8316666665,2,3.0,81.51,19.509999999999998,143.51
39,060780590,6.5,10.0,0.0,1.0,13.2,48.8,,1.8,,60781.04999999999,2,0.0,17.5,4.3,30.700000000000003
40,060780715,80.0,44.0,0.0,3.0,83.41,420.4,0.74,21.84,18.11,342051.1716666666,2,0.0,127.0,27.8,226.2
41,060780723,26.0,14.0,0.0,2.0,36.08,87.98,0.5,5.03,13.0,98762.325,2,0.0,42.0,10.0,74.0
42,060780756,16.0,18.0,0.0,0.86,24.6,105.36,,4.72,3.68,76790.81999999998,2,0.0,34.86,7.660000000000001,62.06
43,060780897,0.0,0.0,49.98500000000001,42.519999999999996,64.25,336.87,13.21,23.93,73.46,466728.07833333325,1,68.25,92.505,92.505,92.505
44,060780947,0.0,0.0,48.10000000000001,24.8,112.36,350.88,2.25,21.64,19.21,174552.53999999995,3,108.12,72.9,72.9,72.9
45,060780954,0.5,0.5,109.85,69.08000000000001,177.7,857.41,23.42,90.66,85.37,622926.1033333334,1,83.25,179.93,179.13,180.73000000000002
46,060780988,3.0,0.5,85.05,67.54,98.33,540.705,12.375,40.515,106.43,762269.4983333333,1,141.57,156.09,153.29,158.89000000000001
47,060781200,29.0,25.0,0.0,1.4,20.66,84.08,0.73,3.5,11.9,97664.88999999998,2,0.0,55.4,12.200000000000001,98.6
48,060785011,0.0,0.0,122.07499999999999,85.42083333333335,149.85,667.31,8.7375,102.065,161.56,2515839.603333333,1,167.24733333333333,207.49583333333334,207.49583333333334,207.49583333333334
49,060785219,40.0,21.5,0.74,1.0,32.69,116.11,0.8,5.0,10.05,96311.39666666668,2,0.0,63.24,14.04,112.44
50,060791761,2.0,4.5,31.1,10.1,64.35,269.13,4.1,19.5,67.9,176642.88833333334,1,36.96,47.7,42.5,52.900000000000006
51,060791811,0.0,0.0,24.21,3.7600000000000002,45.63,246.15,3.59,7.49,40.89,146432.63333333333,3,18.990000000000002,27.970000000000002,27.970000000000002,27.970000000000002
52,060794013,24.5,4.5,13.17,2.5,32.94,119.67,0.02,7.25,4.36,238173.25999999992,3,12.0,44.67,21.47,67.87
53,060800166,34.0,21.5,0.0,1.14,35.71,142.02,0.2,6.0,12.02,153268.27000000005,2,0.0,56.64,12.24,101.03999999999999
54,070000096,0.5,,1.54,,5.75,35.4,0.1,1.5,13.5,1562.32,3,0.0,,,
55,070002878,0.0,0.0,25.403333333333332,12.599999999999998,19.653333333333332,73.60666666666667,1.2466666666666668,8.13,20.655,103469.86333333331,1,6.6899999999999995,38.00333333333333,38.00333333333333,38.00333333333333
56,070005558,0.5,0.0,0.0,0.42,2.81,29.76,0.35,0.1,4.8,5098.133333333334,1,0.0,0.9199999999999999,0.52,1.32
57,070005566,0.0,0.0,38.03166666666666,26.86,62.825,179.06999999999996,2.29,50.25,74.5,385701.62333333335,1,47.61333333333333,64.89166666666665,64.89166666666665,64.89166666666665
58,070007927,2.75,0.0,0.0,0.62,2.835,18.195,0.4,0.9099999999999999,2.795,4943.68,1,0.0,3.37,1.17,5.57
59,070780168,5.0,7.5,0.0,0.78,17.03,46.52,,0.61,3.43,36904.475000000006,2,0.0,13.28,3.2800000000000002,23.28
60,070780358,0.0,0.0,56.46,24.749999999999996,120.12,553.82,6.67,50.78,103.86,414665.61833333335,1,106.52,81.21,81.21,81.21
61,070780366,2.0,0.0,0.54,0.62,6.61,33.02,,2.32,5.21,851.0,1,0.0,3.16,1.56,4.760000000000001
62,070780374,0.0,0.0,3.3599999999999994,0.58,10.64,72.43,2.44,1.66,8.63,25562.17333333333,1,1.47,3.9399999999999995,3.9399999999999995,3.9399999999999995
63,070780424,21.5,29.0,0.51,1.64,48.86,278.89,1.75,9.85,13.25,230023.9799999999,2,0.0,52.650000000000006,12.25,93.05
64,080000037,0.0,0.0,27.2,14.200000000000001,65.1,358.36,2.79,17.44,57.17,170770.91500000004,1,21.0,41.4,41.4,41.4
65,080000615,0.0,0.0,88.52,37.63999999999999,107.97,515.66,7.12,117.92,122.715,793374.3683333336,1,132.44,126.16,126.16,126.16
66,080001969,0.0,0.0,11.090000000000002,13.345,21.97,89.05333333333333,1.89,6.29,27.35,147786.81333333332,1,23.94,24.435000000000002,24.435000000000002,24.435000000000002
67,080010465,0.5,1.0,0.0,0.0,,3.0,,,,4938.37,3,0.0,1.5,0.30000000000000004,2.7
68,080010473,5.5,6.5,0.0,0.0,26.5,78.4,,,,118109.73333333332,3,0.0,12.0,2.4000000000000004,21.6
69,090781774,3.0,2.5,52.449999999999996,22.804999999999996,85.42999999999999,262.3433333333333,3.3400000000000003,40.474999999999994,73.46000000000001,485189.1033333332,1,45.879999999999995,80.755,76.35499999999999,85.15499999999999
70,090781816,0.0,0.0,22.939999999999998,23.06,88.97,559.92,19.02,28.04,114.53,101732.37333333334,1,17.97,46.0,46.0,46.0
71,100000017,0.0,0.0,129.2025,64.1,70.5775,321.79249999999996,3.4850000000000003,154.45,105.63000000000001,956965.8483333334,1,68.54666666666667,193.30249999999998,193.30249999999998,193.30249999999998
72,100000082,4.5,6.0,0.0,1.17,6.83,32.89,,0.69,2.0,21878.4,2,0.0,11.67,3.27,20.07
73,100000124,13.0,12.0,3.0,0.0,19.84,108.6,,2.04,2.12,106031.55999999998,2,0.0,28.0,8.0,48.0
74,100006279,0.0,0.0,11.097499999999997,4.5200000000000005,11.42,72.9675,1.22,8.815,28.023333333333337,130392.0183333333,1,16.47,15.617499999999996,15.617499999999996,15.617499999999996
75,100010818,12.5,20.5,0.0,5.91,41.12,125.42,,4.65,5.0,147739.74500000002,3,0.0,38.91,12.51,65.31
76,110780061,3.0,0.0,119.50500000000001,47.120000000000005,114.985,477.61,6.81,104.67,114.585,831769.3783333335,1,122.50999999999999,169.625,167.22500000000002,172.02500000000003
77,110780087,0.0,0.0,14.52,1.6400000000000001,31.43,118.77,2.09,10.11,32.2,46879.56833333333,1,0.0,16.16,16.16,16.16
78,110780137,0.0,0.0,62.15666666666666,44.06,33.3375,191.14000000000004,8.84,28.365000000000002,46.325,583698.0483333332,1,47.96666666666667,106.21666666666667,106.21666666666667,106.21666666666667
79,110780228,17.0,14.5,3.52,3.34,48.76,325.48,1.3,9.5,10.26,162040.97166666665,2,0.0,38.36,13.16,63.56
80,110780483,24.0,12.5,2.59,1.3299999999999998,27.55,160.06,0.2,3.32,4.89,89705.70666666667,2,0.0,40.42,11.22,69.61999999999999
81,110780707,4.25,0.0,3.75,1.0,9.86,55.324999999999996,1.25,1.9,14.9,19792.073333333334,1,0.0,9.0,5.6,12.399999999999999
82,120004528,4.0,2.0,30.369999999999997,26.089999999999996,36.805,128.9,7.5,17.04,35.050000000000004,162136.4983333334,1,13.440000000000001,62.459999999999994,57.66,67.25999999999999
83,120004619,2.5,2.0,13.600000000000001,5.38,32.79,201.07,1.24,15.89,37.06,58288.13333333334,1,0.0,23.48,19.880000000000003,27.080000000000002
84,120780044,5.5,5.5,83.00666666666667,37.75,62.32,295.34999999999997,10.166666666666666,50.22,76.375,743051.1983333334,1,82.35,131.75666666666666,122.95666666666666,140.55666666666667
85,120780069,0.0,0.0,25.363333333333333,18.720000000000002,84.18,123.63333333333333,2.0633333333333335,33.9,44.87,210676.3883333333,1,9.383333333333333,44.083333333333336,44.083333333333336,44.083333333333336
86,120780085,0.0,0.0,20.74,4.59,30.3,175.05,2.0,29.9,37.8,45665.7,1,1.9500000000000002,25.33,25.33,25.33
87,130001647,0.0,0.0,128.39,62.05,254.32,623.91,15.96,274.61,93.47,854787.985,3,244.57,190.44,190.44,190.44
88,130001928,1.5,2.0,17.8,4.6000000000000005,60.39,279.5,8.4,6.6,67.1,43778.19333333334,1,17.0,25.900000000000002,23.1,28.700000000000003
89,130002694,2.5,0.0,3.79,0.72,4.09,26.58,,0.73,,5068.25,2,0.0,7.01,5.01,9.01
90,130008253,7.0,10.0,0.0,1.0,16.92,71.29,,,,48779.12,2,0.0,18.0,4.4,31.6
91,130037922,22.0,16.0,0.9299999999999999,0.2,17.47,136.71,,1.05,4.51,70978.93,2,0.0,39.13,8.73,69.53
92,130041767,32.0,0.5,0.0,1.06,5.0,62.94,,5.26,,33279.91,2,0.0,33.56,7.5600000000000005,59.56
93,130041916,0.0,0.0,98.58166666666666,48.395,90.29333333333334,520.2199999999999,3.0833333333333335,82.825,77.71000000000001,1065176.4533333348,1,101.89500000000001,146.97666666666666,146.97666666666666,146.97666666666666
94,130042096,8.0,0.0,0.0,0.75,3.0,41.2,0.2,5.32,,45003.39999999999,3,0.0,8.75,2.35,15.15
95,130043664,110.5,43.0,4.21,9.940000000000001,169.88,757.02,1.86,26.78,18.29,845562.6983333332,3,9.0,167.64999999999998,44.85000000000001,290.45
96,130044753,9.0,24.0,0.0,1.0,10.91,57.3,,3.03,1.04,42069.37,2,0.0,34.0,7.6,60.39999999999999
97,130045263,0.0,,0.85,,2.49,19.04,1.0,1.0,2.95,5098.133333333334,3,0.0,,,
98,130781255,0.0,0.0,5.9,1.27,,48.12,1.0,2.43,2.81,19287.983333333337,3,0.0,7.17,7.17,7.17
99,130781289,0.0,0.0,0.83,0.42,2.11,31.12,,1.71,0.42,24337.201666666675,2,0.0,1.25,1.25,1.25
100,130781370,5.0,8.5,0.0,1.05,15.18,58.88,,3.05,3.0,51419.67,2,0.0,14.55,3.75,25.349999999999998
101,130781446,6.0,0.5,54.75,28.619999999999997,107.91,517.16,4.99,49.55,63.0,276774.7499999998,1,68.25,89.87,84.67,95.07
102,130781479,66.0,22.5,2.0,2.59,58.18,376.95,,16.93,13.0,212414.925,2,9.0,93.09,22.29,163.89000000000001
103,130781867,15.5,23.0,2.0,1.11,11.69,60.35,,,,38035.09000000001,2,0.0,41.61,10.809999999999999,72.41
104,130782071,11.5,14.5,5.0,1.2,35.72,138.62,,5.27,6.82,66720.34499999999,2,0.0,32.2,11.399999999999999,53.0
105,130782147,44.0,16.5,1.0,1.0,35.64,136.58,,7.33,3.62,153846.20499999996,2,0.0,62.5,14.100000000000001,110.9
106,130782162,16.5,14.0,0.0,0.8,24.74,54.26,,7.64,2.0,45612.50500000002,2,0.0,31.3,6.8999999999999995,55.699999999999996
107,130782634,0.0,0.0,59.050000000000004,32.7,131.12,584.36,4.5,51.35,65.72,447604.2333333333,1,72.12,91.75,91.75,91.75
108,130782675,9.0,9.0,0.0,0.9,14.26,60.98,,1.8,1.09,35640.125,2,0.0,18.9,4.5,33.3
109,130783152,1.0,0.0,4.1,1.06,13.9,55.11,1.0,0.2,2.5,5850.013333333334,3,0.0,6.16,5.359999999999999,6.959999999999999
110,130783327,37.5,24.0,0.0,2.5,57.93,314.16,,19.63,14.58,99334.57,2,0.0,64.0,14.8,113.19999999999999
111,130783665,20.0,17.0,11.410000000000002,8.58,25.7,79.87,1.0,9.4,12.0,69716.14999999998,3,0.0,56.99,27.39,86.59
112,130783723,19.5,38.0,0.0,1.51,30.9,97.62,,17.12,2.96,80009.50000000003,2,0.0,59.01,13.01,105.01
113,130784051,62.5,19.0,1.73,4.48,45.18,462.81,1.0,15.98,23.84,356586.3616666667,2,0.0,87.71000000000001,22.51,152.91
114,130784226,0.0,0.0,1.8,0.54,5.16,9.78,0.33,0.66,0.33,3828.4,3,0.33,2.34,2.34,2.34
115,130784713,58.0,38.5,11.3,3.7399999999999998,91.27,478.42,0.11,24.78,56.89,280376.4716666667,2,0.0,111.53999999999999,34.339999999999996,188.74
116,130784903,5.0,10.5,3.32,0.82,16.63,49.63,0.43,1.5,4.36,18620.68,2,0.0,19.64,7.24,32.04
117,130785389,24.0,23.0,2.5,1.0,23.5,89.15,0.37,4.8,3.0,45563.33000000001,2,3.0,50.5,12.899999999999999,88.1
118,130785512,0.0,0.0,24.2,15.099999999999998,56.03,229.3,2.36,30.49,68.12,183194.445,1,4.47,39.3,39.3,39.3
119,130785652,94.0,53.5,65.72,18.98,314.18,1365.2,6.74,131.59,125.86,1618810.833333335,3,54.0,232.2,114.2,350.20000000000005
120,130785678,34.5,15.5,3.75,2.11,38.93,191.62,,10.66,15.22,82729.82666666666,2,0.0,55.86,15.86,95.86
121,130786049,0.0,0.0,162.76700000000005,120.31516666666667,251.51400000000004,987.885,26.284000000000002,200.878,212.0257142857143,5220789.224999996,1,552.9155,283.0821666666667,283.0821666666667,283.0821666666667
122,130786361,35.0,32.5,3.95,4.8100000000000005,56.3,382.12,,23.16,22.72,287538.5516666665,2,0.0,76.26,22.259999999999998,130.26
123,130786445,9.0,7.5,4.5,1.2,16.4,112.15,,7.0,3.0,61689.36499999999,3,0.0,22.2,9.0,35.400000000000006
124,130786742,0.0,0.0,55.71,38.26,120.65,422.18,,95.85,41.7,293970.1333333333,1,122.39999999999999,93.97,93.97,93.97
125,130789159,4.0,0.5,8.05,1.05,9.8,56.6,1.0,1.6,10.8,11047.88,2,3.0,13.600000000000001,10.000000000000002,17.2
126,130789274,0.0,0.0,48.489999999999995,39.58,132.68,602.72,19.77,64.12,149.85,335821.4583333334,1,42.03,88.07,88.07,88.07
127,130789316,0.0,0.0,74.6,68.9,95.09,439.915,14.66,70.01,68.74499999999999,506905.9249999998,1,72.26,143.5,143.5,143.5
128,130810740,36.5,37.5,0.0,2.95,55.99,175.13,0.15,5.5,10.0,164354.04,2,0.0,76.95,17.75,136.14999999999998
129,130811102,0.0,,4.15,,7.4,47.09,1.46,,4.13,5098.133333333334,3,1.5,,,
130,140000035,0.0,0.0,74.96000000000001,28.3,117.47,735.49,5.51,61.63,136.05,516592.1733333333,1,134.54999999999998,103.26,103.26,103.26
131,140000092,2.5,2.0,51.24250000000001,29.27,24.613999999999997,155.29600000000002,7.56,19.334999999999997,44.894999999999996,265411.50333333336,1,29.368333333333332,85.0125,81.41250000000001,88.61250000000001
132,140000100,0.0,0.0,243.97500000000002,151.215,209.82666666666668,1008.63,12.74,107.79333333333335,284.74,2751392.648333335,1,501.2066666666667,395.19000000000005,395.19000000000005,395.19000000000005
133,140000118,0.0,0.0,28.75,13.739999999999998,35.155,188.36,1.5,27.54,33.379999999999995,173928.51833333328,1,26.19,42.489999999999995,42.489999999999995,42.489999999999995
134,140000290,6.5,9.5,0.0,0.0,9.05,62.78,,1.0,4.59,65584.45500000002,2,0.0,16.0,3.2,28.799999999999997
135,140000340,0.0,0.0,5.880000000000001,0.55,7.91,84.18,2.3,1.5,9.24,5098.133333333334,3,3.0,6.430000000000001,6.430000000000001,6.430000000000001
136,140000555,0.0,0.0,69.42,33.75,159.08,398.94,4.21,183.28,60.55,254996.92000000004,3,118.19999999999999,103.17,103.17,103.17
137,140002452,0.0,0.0,19.070000000000004,5.61,58.37,133.95,3.38,6.06,20.21,96375.765,3,12.48,24.680000000000003,24.680000000000003,24.680000000000003
138,140016759,39.5,22.0,0.0,2.0,38.79,321.71,1.0,8.64,21.57,218629.7266666665,2,0.0,63.5,14.3,112.70000000000002
139,140017237,33.0,23.5,0.0,3.6,62.22,442.81,,18.04,19.83,459543.4000000001,2,0.0,60.1,14.9,105.3
140,140018730,10.0,5.5,0.11,0.5,10.3,43.64,,3.7,2.0,61347.56499999999,2,0.0,16.11,3.71,28.509999999999998
141,140026279,0.0,0.0,22.695,1.8,22.925,147.01500000000001,4.675000000000001,2.8099999999999996,30.37,113176.51499999996,1,18.06,24.495,24.495,24.495
142,140026709,10.5,7.0,2.8,0.65,12.7,71.25,1.4,2.9,1.4,35558.72,2,0.0,20.95,6.950000000000001,34.95
143,150780088,0.0,0.0,15.219999999999999,16.31,25.85,157.18,1.22,15.65,20.99,123856.81333333332,1,12.86,31.529999999999998,31.529999999999998,31.529999999999998
144,150780096,0.5,0.0,66.47,34.769999999999996,82.31,521.8499999999999,19.740000000000002,30.22,196.46,450258.7383333334,1,93.64499999999998,101.74,101.33999999999999,102.14
145,150780120,1.0,1.0,1.5,0.53,6.0,30.2,0.75,0.5,6.0,3066.31,2,0.0,4.03,2.4299999999999997,5.63
146,150780468,1.5,0.0,12.765,1.1,7.965,60.68,0.78,5.36,14.3,31358.669999999995,1,6.0,15.365,14.165000000000001,16.565
147,150780500,0.0,0.0,2.0,0.6,13.79,75.01,0.69,3.0,33.35,5098.133333333334,1,0.0,2.6,2.6,2.6
148,150780732,12.5,11.0,1.0,2.7,52.17,222.47,0.8,13.0,5.8,84477.46166666668,2,0.0,27.2,8.4,46.0
149,160000121,0.0,0.0,2.84,1.2,13.92,130.66,3.58,3.34,43.14,6955.823333333335,1,0.0,4.04,4.04,4.04
150,160000170,12.5,14.0,0.74,1.09,19.46,88.3,,1.62,3.49,81599.95999999999,2,0.0,28.330000000000002,7.13,49.53
151,160000279,3.5,6.5,0.0,0.9299999999999999,14.49,61.99,,1.89,6.53,55522.02500000001,2,0.0,10.93,2.9299999999999997,18.93
152,160000451,0.0,0.0,114.38,45.4,229.71,1113.81,10.02,114.2,226.82,804827.1383333335,1,182.19,159.78,159.78,159.78
153,160000485,0.0,0.0,18.04,1.96,30.28,122.66,0.73,12.7,25.0,52207.513333333336,1,6.6899999999999995,20.0,20.0,20.0
154,160000493,0.0,0.0,7.04,2.33,34.01,122.96,1.9,8.68,16.08,47330.33999999998,1,0.0,9.370000000000001,9.370000000000001,9.370000000000001
155,160000519,0.0,0.0,2.11,0.6,4.36,85.18,2.45,0.34,4.8,5098.133333333334,1,0.0,2.71,2.71,2.71
156,160006037,0.0,0.0,23.580000000000002,3.1599999999999997,51.53,314.28,4.45,19.7,52.85,59443.82333333332,1,0.0,26.740000000000002,26.740000000000002,26.740000000000002
157,160013207,13.0,19.0,1.6800000000000002,2.27,40.37,179.65,0.6,23.1,8.0,138664.86166666666,2,0.0,35.95,10.35,61.550000000000004
158,160014411,0.0,0.0,32.14,9.785,29.44,163.775,1.4300000000000002,9.695,25.145,188159.33333333337,1,17.07,41.925,41.925,41.925
159,170024194,0.0,0.0,164.38000000000002,78.16499999999999,82.364,475.4199999999999,10.468,31.660000000000004,66.624,1324184.3783333334,1,143.5,242.54500000000002,242.54500000000002,242.54500000000002
160,170780050,0.0,1.0,30.619999999999997,21.189999999999998,43.185,238.65999999999997,9.445,26.2,33.635000000000005,147461.94999999998,1,12.68,52.809999999999995,52.00999999999999,53.60999999999999
161,170780167,0.0,0.0,21.700000000000003,7.95,51.28,296.63,2.86,25.11,43.25,95823.915,1,2.94,29.650000000000002,29.650000000000002,29.650000000000002
162,170780175,0.0,0.0,94.44000000000001,50.19,67.05999999999999,349.12000000000006,9.200000000000001,39.08,103.18333333333334,636326.1283333334,1,73.04333333333335,144.63,144.63,144.63
163,170780191,0.0,0.0,28.780000000000005,6.82,38.515,181.59,2.455,15.02,33.785,223583.2183333333,1,37.92,35.60000000000001,35.60000000000001,35.60000000000001
164,170780225,1.5,1.0,58.56,26.869999999999997,121.18,351.635,10.18,52.81,33.855,517151.5233333331,1,52.62,87.93,85.93,89.93
165,170780266,0.0,0.0,3.0,0.93,15.46,91.06,2.08,1.76,27.31,502.17,1,0.0,3.93,3.93,3.93
166,170780563,11.0,13.5,0.0,1.0,25.0,151.05,,5.0,4.0,133092.15,2,0.0,25.5,5.9,45.1
167,170780613,15.0,12.5,0.0,1.16,27.59,102.15,0.26,2.25,4.11,118056.74500000002,2,0.0,28.66,6.66,50.66
168,170780621,8.0,5.5,4.85,2.1799999999999997,20.5,119.44,1.24,4.86,16.21,49809.39000000001,2,0.0,20.53,9.729999999999999,31.33
169,170780647,8.0,9.5,0.0,0.9,13.03,46.62,,1.58,2.0,39353.96,2,0.0,18.4,4.4,32.4
170,170780662,17.5,22.0,1.01,1.09,26.05,127.76,0.26,0.78,5.59,67152.32500000004,2,0.0,41.60000000000001,10.0,73.2
171,180000028,0.0,0.0,99.99000000000001,46.72,88.305,592.9250000000001,7.83,44.385,87.61,719409.3233333328,1,81.53999999999999,146.71,146.71,146.71
172,180000051,0.0,0.0,23.235000000000007,16.11,30.905,214.235,1.7149999999999999,15.265,31.78,236084.2133333333,1,6.42,39.345000000000006,39.345000000000006,39.345000000000006
173,180000069,0.0,0.0,16.62,5.8,23.825,128.19,2.85,11.87,41.099999999999994,128607.4433333333,1,8.49,22.42,22.42,22.42
174,180000358,4.0,6.0,0.0,1.6,12.41,49.91,,4.85,2.13,32990.44,2,0.0,11.6,3.6,19.6
175,180004145,18.5,22.0,0.5,1.3,31.29,260.0,1.8,8.91,10.87,152864.0766666667,2,0.0,42.3,9.900000000000002,74.7
176,190000042,0.0,0.0,95.7,47.1,115.425,604.4100000000001,18.435,45.68,88.285,852268.4233333337,1,95.07999999999998,142.8,142.8,142.8
177,190000059,0.0,0.0,43.83,30.110000000000003,41.163333333333334,236.24333333333337,4.3100000000000005,23.38,48.01333333333334,372725.4983333334,1,47.84,73.94,73.94,73.94
178,190000075,0.0,0.0,29.04,12.889999999999999,67.05,345.56,5.61,17.62,37.61,138921.12333333335,1,18.69,41.93,41.93,41.93
179,190000224,28.0,13.5,0.0,2.56,35.72,175.49,0.67,3.73,7.25,130679.12666666666,2,0.0,44.06,10.860000000000001,77.26
180,190000257,6.0,7.5,1.37,3.29,19.13,62.77,1.0,1.99,3.11,46226.325,2,0.0,18.16,7.36,28.959999999999997
181,210011847,19.5,28.0,0.33,2.0,30.22,132.37,,7.38,4.72,104151.9166666667,2,0.0,49.83,11.829999999999998,87.83
182,210012142,0.0,0.0,15.503333333333332,4.726666666666667,20.84,105.63666666666666,2.186666666666667,7.466666666666666,29.700000000000003,125115.09333333332,1,1.5,20.229999999999997,20.229999999999997,20.229999999999997
183,210012175,4.0,1.0,36.879999999999995,25.18,23.89,126.8775,2.315,38.86,29.75,347569.82333333325,1,51.32999999999999,67.06,63.059999999999995,71.06
